date,state,daily_cases,daily_deaths
2020-12-12,Washington,2915,-54
2020-12-12,West Virginia,1514,28
2020-12-12,Wisconsin,4624,57
2020-12-12,Wyoming,122,0
2020-12-13,Alabama,2790,0
2020-12-13,Alaska,641,0
2020-12-13,Arizona,2990,17
2020-12-13,Arkansas,1450,34
2020-12-13,California,35807,85
2020-12-13,Colorado,2315,66
2020-12-13,Connecticut,0,0
2020-12-13,Delaware,584,1
2020-12-13,Florida,8958,81
2020-12-13,Georgia,4607,2
2020-12-13,Guam,16,1
2020-12-13,Hawaii,77,3
2020-12-13,Idaho,540,6
2020-12-13,Illinois,7084,108
2020-12-13,Indiana,5907,47
2020-12-13,Iowa,1240,1
2020-12-13,Kansas,50,0
2020-12-13,Kentucky,2449,7
2020-12-13,Louisiana,4422,51
2020-12-13,Maine,303,0
2020-12-13,Maryland,2803,17
2020-12-13,Massachusetts,4853,42
2020-12-13,Michigan,238,0
2020-12-13,Minnesota,3425,85
2020-12-13,Mississippi,1500,19
2020-12-13,Missouri,2623,7
2020-12-13,Montana,644,2
2020-12-13,Nebraska,1228,4
2020-12-13,Nevada,2975,15
2020-12-13,New Hampshire,712,3
2020-12-13,New Jersey,4154,19
2020-12-13,New Mexico,1442,44
2020-12-13,New York,10027,124
2020-12-13,North Carolina,6330,24
2020-12-13,North Dakota,281,0
2020-12-13,Ohio,9266,15
2020-12-13,Oklahoma,4332,22
2020-12-13,Oregon,1014,3
2020-12-13,Pennsylvania,10005,124
2020-12-13,Puerto Rico,708,6
2020-12-13,Rhode Island,0,0
2020-12-13,South Carolina,3408,54
2020-12-13,South Dakota,631,16
2020-12-13,Tennessee,10461,62
2020-12-13,Texas,6725,101
2020-12-13,Utah,2083,16
2020-12-13,Vermont,127,0
2020-12-13,Virginia,3294,2
2020-12-13,Washington,1986,2
2020-12-13,West Virginia,1066,2
2020-12-13,Wisconsin,2965,15
2020-12-13,Wyoming,453,0
2020-12-14,Alabama,2264,0
2020-12-14,Alaska,429,0
2020-12-14,Arizona,11813,1
2020-12-14,Arkansas,1355,45
2020-12-14,California,30200,153
2020-12-14,Colorado,1966,33
2020-12-14,Connecticut,7231,81
2020-12-14,Delaware,997,0
2020-12-14,Florida,8452,137
2020-12-14,Georgia,3577,22
2020-12-14,Guam,31,1
2020-12-14,Hawaii,187,0
2020-12-14,Idaho,1436,20
2020-12-14,Illinois,7448,118
2020-12-14,Indiana,4967,35
2020-12-14,Iowa,653,60
2020-12-14,Kansas,4449,37
2020-12-14,Kentucky,2064,19
2020-12-14,Louisiana,1030,27
2020-12-14,Maine,426,2
2020-12-14,Maryland,2240,25
2020-12-14,Massachusetts,3653,39
2020-12-14,Michigan,7539,96
2020-12-14,Minnesota,3018,18
2020-12-14,Mississippi,1648,5
2020-12-14,Missouri,4264,26
2020-12-14,Montana,53,0
2020-12-14,Nebraska,627,43
2020-12-14,Nevada,2303,12
2020-12-14,New Hampshire,919,1
2020-12-14,New Jersey,4798,24
2020-12-14,New Mexico,1499,21
2020-12-14,New York,8984,90
2020-12-14,North Carolina,5066,44
2020-12-14,North Dakota,196,5
2020-12-14,Ohio,7875,59
2020-12-14,Oklahoma,2099,8
2020-12-14,Oregon,1189,10
2020-12-14,Pennsylvania,9516,55
2020-12-14,Puerto Rico,554,10
2020-12-14,Rhode Island,3253,46
2020-12-14,South Carolina,2570,12
2020-12-14,South Dakota,316,0
2020-12-14,Tennessee,9769,78
2020-12-14,Texas,13602,81
2020-12-14,Utah,1968,10
2020-12-14,Vermont,104,1
2020-12-14,Virginia,3240,3
2020-12-14,Washington,2957,39
2020-12-14,West Virginia,1177,10
2020-12-14,Wisconsin,2329,15
2020-12-14,Wyoming,415,0
2020-12-15,Alabama,3638,22
2020-12-15,Alaska,282,3
2020-12-15,Arizona,6662,70
2020-12-15,Arkansas,2141,26
2020-12-15,California,34216,287
2020-12-15,Colorado,3913,116
2020-12-15,Connecticut,1470,22
2020-12-15,Delaware,685,10
2020-12-15,Florida,9411,79
2020-12-15,Georgia,7331,53
2020-12-15,Guam,12,0
2020-12-15,Hawaii,52,0
2020-12-15,Idaho,1607,20
2020-12-15,Illinois,7401,133
2020-12-15,Indiana,4271,128
2020-12-15,Iowa,1351,68
2020-12-15,Kansas,446,0
2020-12-15,Kentucky,2619,27
2020-12-15,Louisiana,2633,50
2020-12-15,Maine,411,6
2020-12-15,Maryland,2479,64
2020-12-15,Massachusetts,3929,55
2020-12-15,Michigan,5436,206
2020-12-15,Minnesota,2323,21
2020-12-15,Mississippi,2205,48
2020-12-15,Missouri,3359,172
2020-12-15,Montana,804,8
2020-12-15,Nebraska,1579,22
2020-12-15,Nevada,2304,52
2020-12-15,New Hampshire,670,0
2020-12-15,New Jersey,3966,97
2020-12-15,New Mexico,1258,28
2020-12-15,New York,9736,137
2020-12-15,North Carolina,5582,27
2020-12-15,North Dakota,328,13
2020-12-15,Ohio,8755,103
2020-12-15,Oklahoma,2224,14
2020-12-15,Oregon,1051,45
2020-12-15,Pennsylvania,9587,262
2020-12-15,Puerto Rico,434,12
2020-12-15,Rhode Island,1166,15
2020-12-15,South Carolina,2544,5
2020-12-15,South Dakota,345,2
2020-12-15,Tennessee,7978,73
2020-12-15,Texas,19661,214
2020-12-15,Utah,1915,13
2020-12-15,Vermont,66,4
2020-12-15,Virginia,3160,56
2020-12-15,Washington,1743,39
2020-12-15,West Virginia,1314,34
2020-12-15,Wisconsin,4055,53
2020-12-15,Wyoming,289,7
2020-12-16,Alabama,4107,74
2020-12-16,Alaska,611,2
2020-12-16,Arizona,4209,130
2020-12-16,Arkansas,2306,58
2020-12-16,California,60941,398
2020-12-16,Colorado,2934,61
2020-12-16,Connecticut,2319,40
2020-12-16,Delaware,787,7
2020-12-16,Florida,11541,122
2020-12-16,Georgia,6598,57
2020-12-16,Guam,19,0
2020-12-16,Hawaii,104,4
2020-12-16,Idaho,1548,28
2020-12-16,Illinois,7033,189
2020-12-16,Indiana,6221,133
2020-12-16,Iowa,2531,17
2020-12-16,Kansas,4348,144
2020-12-16,Kentucky,2920,30
2020-12-16,Louisiana,3269,38
2020-12-16,Maine,551,2
2020-12-16,Maryland,2363,64
2020-12-16,Massachusetts,5952,70
2020-12-16,Michigan,4598,94
2020-12-16,Minnesota,2248,92
2020-12-16,Mississippi,2343,42
2020-12-16,Missouri,3141,84
2020-12-16,Montana,604,10
2020-12-16,Nebraska,1343,8
2020-12-16,Nevada,2352,50
2020-12-16,New Hampshire,888,21
2020-12-16,New Jersey,5701,131
2020-12-16,New Mexico,1800,43
2020-12-16,New York,9378,97
2020-12-16,North Carolina,6325,104
2020-12-16,North Dakota,291,25
2020-12-16,Ohio,5409,123
2020-12-16,Oklahoma,3238,42
2020-12-16,Oregon,1532,54
2020-12-16,Pennsylvania,10190,270
2020-12-16,Puerto Rico,267,18
2020-12-16,Rhode Island,972,20
2020-12-16,South Carolina,2799,44
2020-12-16,South Dakota,905,39
2020-12-16,Tennessee,10894,53
2020-12-16,Texas,21754,282
2020-12-16,Utah,2928,24
2020-12-16,Vermont,86,5
2020-12-16,Virginia,3931,38
2020-12-16,Washington,1225,16
2020-12-16,West Virginia,1141,27
2020-12-16,Wisconsin,2822,87
2020-12-16,Wyoming,246,0
2020-12-17,Alabama,4695,56
2020-12-17,Alaska,383,2
2020-12-17,Arizona,7184,153
2020-12-17,Arkansas,3039,38
2020-12-17,California,45314,274
2020-12-17,Colorado,3594,73
2020-12-17,Connecticut,2321,46
2020-12-17,Delaware,839,12
2020-12-17,Florida,13148,101
2020-12-17,Georgia,7560,61
2020-12-17,Guam,15,0
2020-12-17,Hawaii,136,2
2020-12-17,Idaho,1390,19
2020-12-17,Illinois,8935,207
2020-12-17,Indiana,6340,79
2020-12-17,Iowa,1426,97
2020-12-17,Kansas,286,0
2020-12-17,Kentucky,2953,46
2020-12-17,Louisiana,3776,31
2020-12-17,Maine,590,9
2020-12-17,Maryland,2190,49
2020-12-17,Massachusetts,5135,45
2020-12-17,Michigan,4603,211
2020-12-17,Minnesota,2759,83
2020-12-17,Mississippi,2261,26
2020-12-17,Missouri,4004,58
2020-12-17,Montana,781,13
2020-12-17,Nebraska,1181,10
2020-12-17,Nevada,2598,21
2020-12-17,New Hampshire,831,4
2020-12-17,New Jersey,4255,77
2020-12-17,New Mexico,1688,54
2020-12-17,New York,10498,125
2020-12-17,North Carolina,5111,90
2020-12-17,North Dakota,377,9
2020-12-17,Ohio,11412,117
2020-12-17,Oklahoma,2975,16
2020-12-17,Oregon,1312,17
2020-12-17,Pennsylvania,10032,242
2020-12-17,Puerto Rico,1065,11
2020-12-17,Rhode Island,1081,12
2020-12-17,South Carolina,2655,43
2020-12-17,South Dakota,593,1
2020-12-17,Tennessee,8877,173
2020-12-17,Texas,16511,258
2020-12-17,Utah,3203,24
2020-12-17,Vermont,140,0
2020-12-17,Virginia,3853,45
2020-12-17,Washington,5318,31
2020-12-17,West Virginia,1636,32
2020-12-17,Wisconsin,4281,67
2020-12-17,Wyoming,283,23
2020-12-18,Alabama,5348,42
2020-12-18,Alaska,493,0
2020-12-18,Arizona,5524,108
2020-12-18,Arkansas,2878,27
2020-12-18,California,48244,341
2020-12-18,Colorado,3536,58
2020-12-18,Connecticut,2680,29
2020-12-18,Delaware,341,9
2020-12-18,Florida,13000,96
2020-12-18,Georgia,7969,35
2020-12-18,Guam,10,0
2020-12-18,Hawaii,156,1
2020-12-18,Idaho,1274,14
2020-12-18,Illinois,7249,219
2020-12-18,Indiana,5954,85
2020-12-18,Iowa,2519,0
2020-12-18,Kansas,5457,88
2020-12-18,Kentucky,3185,43
2020-12-18,Louisiana,3113,30
2020-12-18,Maine,436,5
2020-12-18,Maryland,2569,39
2020-12-18,Massachusetts,5679,52
2020-12-18,Michigan,4506,68
2020-12-18,Minnesota,2718,65
2020-12-18,Mississippi,2507,34
2020-12-18,Missouri,4167,69
2020-12-18,Montana,511,6
2020-12-18,Nebraska,1339,18
2020-12-18,Nevada,2973,48
2020-12-18,New Hampshire,696,9
2020-12-18,New Jersey,3896,44
2020-12-18,New Mexico,1455,25
2020-12-18,New York,12606,128
2020-12-18,North Carolina,9456,52
2020-12-18,North Dakota,494,21
2020-12-18,Ohio,9684,73
2020-12-18,Oklahoma,3556,17
2020-12-18,Oregon,1372,22
2020-12-18,Pennsylvania,9186,222
2020-12-18,Puerto Rico,1381,10
2020-12-18,Rhode Island,522,23
2020-12-18,South Carolina,4302,29
2020-12-18,South Dakota,575,29
2020-12-18,Tennessee,10079,114
2020-12-18,Texas,19346,272
2020-12-18,Utah,2644,14
2020-12-18,Vermont,94,2
2020-12-18,Virginia,3295,45
2020-12-18,Washington,3966,-2
2020-12-18,West Virginia,1266,20
2020-12-18,Wisconsin,3921,69
2020-12-18,Wyoming,766,0
2020-12-19,Alabama,4221,93
2020-12-19,Alaska,336,1
2020-12-19,Arizona,6769,137
2020-12-19,Arkansas,2693,52
2020-12-19,California,37358,155
2020-12-19,Colorado,2728,77
2020-12-19,Connecticut,0,0
2020-12-19,Delaware,1027,4
2020-12-19,Florida,11682,72
2020-12-19,Georgia,5864,45
2020-12-19,Guam,5,0
2020-12-19,Hawaii,152,0
2020-12-19,Idaho,836,0
2020-12-19,Illinois,7525,120
2020-12-19,Indiana,4738,73
2020-12-19,Iowa,2230,82
2020-12-19,Kansas,4,0
2020-12-19,Kentucky,2702,19
2020-12-19,Louisiana,0,0
2020-12-19,Maine,402,11
2020-12-19,Maryland,2108,54
2020-12-19,Massachusetts,4344,47
2020-12-19,Michigan,3966,205
2020-12-19,Minnesota,2746,57
2020-12-19,Mississippi,1700,36
2020-12-19,Missouri,2341,66
2020-12-19,Montana,652,9
2020-12-19,Nebraska,669,5
2020-12-19,Nevada,2132,26
2020-12-19,New Hampshire,649,12
2020-12-19,New Jersey,4191,49
2020-12-19,New Mexico,1430,27
2020-12-19,New York,9913,122
2020-12-19,North Carolina,5496,50
2020-12-19,North Dakota,231,6
2020-12-19,Ohio,8567,64
2020-12-19,Oklahoma,4108,28
2020-12-19,Oregon,1505,34
2020-12-19,Pennsylvania,9007,205
2020-12-19,Puerto Rico,1079,9
2020-12-19,Rhode Island,0,0
2020-12-19,South Carolina,3461,23
2020-12-19,South Dakota,564,20
2020-12-19,Tennessee,4193,56
2020-12-19,Texas,13376,233
2020-12-19,Utah,2408,8
2020-12-19,Vermont,100,1
2020-12-19,Virginia,3584,45
2020-12-19,Washington,1957,1
2020-12-19,West Virginia,1464,31
2020-12-19,Wisconsin,4315,89
2020-12-19,Wyoming,129,0
2020-12-20,Alabama,2548,0
2020-12-20,Alaska,181,-1
2020-12-20,Arizona,2794,15
2020-12-20,Arkansas,1536,46
2020-12-20,California,42885,85
2020-12-20,Colorado,2172,20
2020-12-20,Connecticut,0,0
2020-12-20,Delaware,480,4
2020-12-20,Florida,8401,95
2020-12-20,Georgia,5175,2
2020-12-20,Guam,4,0
2020-12-20,Hawaii,202,1
2020-12-20,Idaho,705,4
2020-12-20,Illinois,5921,81
2020-12-20,Indiana,6492,66
2020-12-20,Iowa,370,56
2020-12-20,Kansas,24,0
2020-12-20,Kentucky,1737,28
2020-12-20,Louisiana,3711,48
2020-12-20,Maine,207,0
2020-12-20,Maryland,2145,36
2020-12-20,Massachusetts,4261,60
2020-12-20,Michigan,176,0
2020-12-20,Minnesota,2684,70
2020-12-20,Mississippi,2222,19
2020-12-20,Missouri,1737,26
2020-12-20,Montana,462,1
2020-12-20,Nebraska,738,10
2020-12-20,Nevada,2063,32
2020-12-20,New Hampshire,933,6
2020-12-20,New Jersey,5175,21
2020-12-20,New Mexico,1063,16
2020-12-20,New York,9454,120
2020-12-20,North Carolina,6184,37
2020-12-20,North Dakota,251,0
2020-12-20,Ohio,8377,16
2020-12-20,Oklahoma,4970,23
2020-12-20,Oregon,1116,1
2020-12-20,Pennsylvania,6578,95
2020-12-20,Puerto Rico,1222,26
2020-12-20,Rhode Island,0,0
2020-12-20,South Carolina,2869,40
2020-12-20,South Dakota,391,11
2020-12-20,Tennessee,11383,54
2020-12-20,Texas,7830,107
2020-12-20,Utah,1994,7
2020-12-20,Vermont,100,3
2020-12-20,Virginia,3876,7
2020-12-20,Washington,498,1
2020-12-20,West Virginia,1127,6
2020-12-20,Wisconsin,2045,21
2020-12-20,Wyoming,174,0
2020-12-21,Alabama,2380,0
2020-12-21,Alaska,152,0
2020-12-21,Arizona,7744,1
2020-12-21,Arkansas,1457,58
2020-12-21,California,43255,244
2020-12-21,Colorado,2191,12
2020-12-21,Connecticut,4595,95
2020-12-21,Delaware,440,9
2020-12-21,Florida,11015,112
2020-12-21,Georgia,3647,16
2020-12-21,Guam,9,1
2020-12-21,Hawaii,132,0
2020-12-21,Idaho,1429,21
2020-12-21,Illinois,4993,123
2020-12-21,Indiana,3866,34
2020-12-21,Iowa,1407,0
2020-12-21,Kansas,4259,107
2020-12-21,Kentucky,2459,36
2020-12-21,Louisiana,1116,65
2020-12-21,Maine,339,1
2020-12-21,Maryland,2276,23
2020-12-21,Massachusetts,3843,42
2020-12-21,Michigan,4965,80
2020-12-21,Minnesota,1992,22
2020-12-21,Mississippi,1167,2
2020-12-21,Missouri,4253,29
2020-12-21,Montana,286,16
2020-12-21,Nebraska,948,25
2020-12-21,Nevada,1968,15
2020-12-21,New Hampshire,846,0
2020-12-21,New Jersey,3171,29
2020-12-21,New Mexico,815,9
2020-12-21,New York,9456,130
2020-12-21,North Carolina,4638,26
2020-12-21,North Dakota,82,2
2020-12-21,Ohio,6548,75
2020-12-21,Oklahoma,2596,6
2020-12-21,Oregon,950,10
2020-12-21,Pennsylvania,9411,57
2020-12-21,Puerto Rico,416,14
2020-12-21,Rhode Island,2419,45
2020-12-21,South Carolina,2327,27
2020-12-21,South Dakota,347,20
2020-12-21,Tennessee,9265,65
2020-12-21,Texas,16883,216
2020-12-21,Utah,1819,8
2020-12-21,Vermont,91,0
2020-12-21,Virginia,4042,4
2020-12-21,Washington,3593,16
2020-12-21,West Virginia,995,1
2020-12-21,Wisconsin,1629,9
2020-12-21,Wyoming,456,0
2020-12-22,Alabama,4979,63
2020-12-22,Alaska,440,10
2020-12-22,Arizona,9006,161
2020-12-22,Arkansas,1941,43
2020-12-22,California,35347,274
2020-12-22,Colorado,2684,32
2020-12-22,Connecticut,1583,27
2020-12-22,Delaware,567,1
2020-12-22,Florida,10434,74
2020-12-22,Georgia,8656,63
2020-12-22,Guam,0,0
2020-12-22,Hawaii,64,0
2020-12-22,Idaho,1482,12
2020-12-22,Illinois,6348,147
2020-12-22,Indiana,3673,143
2020-12-22,Iowa,1558,64
2020-12-22,Kansas,176,0
2020-12-22,Kentucky,2846,38
2020-12-22,Louisiana,3699,51
2020-12-22,Maine,458,10
2020-12-22,Maryland,2321,48
2020-12-22,Massachusetts,3800,45
2020-12-22,Michigan,3509,187
2020-12-22,Minnesota,1700,24
2020-12-22,Mississippi,2191,79
2020-12-22,Missouri,2976,183
2020-12-22,Montana,561,20
2020-12-22,Nebraska,1148,13
2020-12-22,Nevada,1156,31
2020-12-22,New Hampshire,620,0
2020-12-22,New Jersey,4603,103
2020-12-22,New Mexico,1267,23
2020-12-22,New York,10299,153
2020-12-22,North Carolina,6729,57
2020-12-22,North Dakota,332,5
2020-12-22,Ohio,7678,130
2020-12-22,Oklahoma,2186,22
2020-12-22,Oregon,1211,31
2020-12-22,Pennsylvania,7770,223
2020-12-22,Puerto Rico,1063,9
2020-12-22,Rhode Island,956,8
2020-12-22,South Carolina,2322,14
2020-12-22,South Dakota,435,0
2020-12-22,Tennessee,4330,133
2020-12-22,Texas,22118,199
2020-12-22,Utah,2302,12
2020-12-22,Vermont,74,1
2020-12-22,Virginia,3591,51
2020-12-22,Washington,1562,28
2020-12-22,West Virginia,1400,42
2020-12-22,Wisconsin,3027,128
2020-12-22,Wyoming,261,22
2020-12-23,Alabama,4758,135
2020-12-23,Alaska,361,3
2020-12-23,Arizona,5355,51
2020-12-23,Arkansas,2893,38
2020-12-23,California,44758,379
2020-12-23,Colorado,2630,67
2020-12-23,Connecticut,1745,33
2020-12-23,Delaware,612,0
2020-12-23,Florida,11384,120
2020-12-23,Georgia,7515,58
2020-12-23,Guam,0,0
2020-12-23,Hawaii,95,3
2020-12-23,Idaho,1308,26
2020-12-23,Illinois,6727,169
2020-12-23,Indiana,4679,64
2020-12-23,Iowa,1818,15
2020-12-23,Kansas,4762,59
2020-12-23,Kentucky,2889,35
2020-12-23,Louisiana,2974,68
2020-12-23,Maine,748,8
2020-12-23,Maryland,2463,49
2020-12-23,Massachusetts,4814,83
2020-12-23,Michigan,3794,72
2020-12-23,Minnesota,1508,75
2020-12-23,Mississippi,2634,43
2020-12-23,Missouri,2921,114
2020-12-23,Montana,574,16
2020-12-23,Nebraska,1319,44
2020-12-23,Nevada,2968,53
2020-12-23,New Hampshire,504,21
2020-12-23,New Jersey,4809,140
2020-12-23,New Mexico,1167,40
2020-12-23,New York,11740,154
2020-12-23,North Carolina,6627,76
2020-12-23,North Dakota,270,5
2020-12-23,Ohio,7790,109
2020-12-23,Oklahoma,3656,43
2020-12-23,Oregon,929,27
2020-12-23,Pennsylvania,9725,226
2020-12-23,Puerto Rico,576,17
2020-12-23,Rhode Island,879,26
2020-12-23,South Carolina,4175,52
2020-12-23,South Dakota,531,8
2020-12-23,Tennessee,7851,111
2020-12-23,Texas,20674,261
2020-12-23,Utah,2612,21
2020-12-23,Vermont,72,5
2020-12-23,Virginia,4652,55
2020-12-23,Washington,2628,31
2020-12-23,West Virginia,1199,23
2020-12-23,Wisconsin,3063,74
2020-12-23,Wyoming,285,0
2020-12-24,Alabama,4232,89
2020-12-24,Alaska,274,2
2020-12-24,Arizona,7796,117
2020-12-24,Arkansas,3204,30
2020-12-24,California,34731,311
2020-12-24,Colorado,2687,79
2020-12-24,Connecticut,2038,55
2020-12-24,Delaware,780,16
2020-12-24,Florida,13147,121
2020-12-24,Georgia,10281,63
2020-12-24,Guam,55,1
2020-12-24,Hawaii,125,0
2020-12-24,Idaho,1125,10
2020-12-24,Illinois,6975,118
2020-12-24,Indiana,6205,85
2020-12-24,Iowa,1549,71
2020-12-24,Kansas,91,0
2020-12-24,Kentucky,459,6
2020-12-24,Louisiana,2565,46
2020-12-24,Maine,735,6
2020-12-24,Maryland,2865,59
2020-12-24,Massachusetts,5937,76
2020-12-24,Michigan,254,1
2020-12-24,Minnesota,1884,79
2020-12-24,Mississippi,2326,23
2020-12-24,Missouri,3119,39
2020-12-24,Montana,475,1
2020-12-24,Nebraska,752,4
2020-12-24,Nevada,2343,41
2020-12-24,New Hampshire,390,13
2020-12-24,New Jersey,4704,78
2020-12-24,New Mexico,1924,29
2020-12-24,New York,13347,150
2020-12-24,North Carolina,136,2
2020-12-24,North Dakota,226,18
2020-12-24,Ohio,8828,95
2020-12-24,Oklahoma,3277,45
2020-12-24,Oregon,802,8
2020-12-24,Pennsylvania,9214,289
2020-12-24,Puerto Rico,320,15
2020-12-24,Rhode Island,0,0
2020-12-24,South Carolina,2798,15
2020-12-24,South Dakota,506,41
2020-12-24,Tennessee,5049,51
2020-12-24,Texas,7991,255
2020-12-24,Utah,2892,9
2020-12-24,Vermont,101,3
2020-12-24,Virginia,4782,31
2020-12-24,Washington,2437,23
2020-12-24,West Virginia,1303,34
2020-12-24,Wisconsin,3263,66
2020-12-24,Wyoming,0,0
2020-12-25,Alabama,3625,4
2020-12-25,Alaska,0,0
2020-12-25,Arizona,3491,108
2020-12-25,Arkansas,2122,32
2020-12-25,California,16772,20
2020-12-25,Colorado,2615,21
2020-12-25,Connecticut,0,0
2020-12-25,Delaware,638,3
2020-12-25,Florida,0,0
2020-12-25,Georgia,5493,47
2020-12-25,Guam,2,0
2020-12-25,Hawaii,154,0
2020-12-25,Idaho,0,0
2020-12-25,Illinois,5460,191
2020-12-25,Indiana,5444,40
2020-12-25,Iowa,605,5
2020-12-25,Kansas,114,0
2020-12-25,Kentucky,387,2
2020-12-25,Louisiana,0,0
2020-12-25,Maine,321,2
2020-12-25,Maryland,2332,32
2020-12-25,Massachusetts,0,0
2020-12-25,Michigan,142,0
2020-12-25,Minnesota,0,0
2020-12-25,Mississippi,1527,6
2020-12-25,Missouri,1186,6
2020-12-25,Montana,0,0
2020-12-25,Nebraska,622,-7
2020-12-25,Nevada,1415,17
2020-12-25,New Hampshire,0,0
2020-12-25,New Jersey,5060,51
2020-12-25,New Mexico,1456,37
2020-12-25,New York,12881,135
2020-12-25,North Carolina,0,0
2020-12-25,North Dakota,274,4
2020-12-25,Ohio,0,0
2020-12-25,Oklahoma,0,0
2020-12-25,Oregon,1011,14
2020-12-25,Pennsylvania,6483,133
2020-12-25,Puerto Rico,616,9
2020-12-25,Rhode Island,0,0
2020-12-25,South Carolina,0,0
2020-12-25,South Dakota,0,0
2020-12-25,Tennessee,8892,0
2020-12-25,Texas,2068,163
2020-12-25,Utah,0,0
2020-12-25,Vermont,0,0
2020-12-25,Virginia,4078,29
2020-12-25,Washington,420,0
2020-12-25,West Virginia,1597,19
2020-12-25,Wisconsin,1639,6
2020-12-25,Wyoming,0,0
2020-12-26,Alabama,1032,5
2020-12-26,Alaska,371,1
2020-12-26,Arizona,6284,15
2020-12-26,Arkansas,702,3
2020-12-26,California,64987,257
2020-12-26,Colorado,1540,21
2020-12-26,Connecticut,0,0
2020-12-26,Delaware,820,4
2020-12-26,Florida,17042,140
2020-12-26,Georgia,3887,49
2020-12-26,Guam,1,0
2020-12-26,Hawaii,109,0
2020-12-26,Idaho,503,4
2020-12-26,Illinois,3422,70
2020-12-26,Indiana,3842,31
2020-12-26,Iowa,527,0
2020-12-26,Kansas,15,0
2020-12-26,Kentucky,3629,39
2020-12-26,Louisiana,0,0
2020-12-26,Maine,0,0
2020-12-26,Maryland,2280,21
2020-12-26,Massachusetts,7677,47
2020-12-26,Michigan,7335,274
2020-12-26,Minnesota,2142,57
2020-12-26,Mississippi,845,3
2020-12-26,Missouri,1630,9
2020-12-26,Montana,455,1
2020-12-26,Nebraska,312,1
2020-12-26,Nevada,2252,8
2020-12-26,New Hampshire,1031,11
2020-12-26,New Jersey,3999,18
2020-12-26,New Mexico,605,9
2020-12-26,New York,11048,131
2020-12-26,North Carolina,16719,154
2020-12-26,North Dakota,133,0
2020-12-26,Ohio,11018,20
2020-12-26,Oklahoma,3955,29
2020-12-26,Oregon,515,0
2020-12-26,Pennsylvania,7077,23
2020-12-26,Puerto Rico,1019,0
2020-12-26,Rhode Island,0,0
2020-12-26,South Carolina,3864,81
2020-12-26,South Dakota,417,16
2020-12-26,Tennessee,4978,15
2020-12-26,Texas,5733,20
2020-12-26,Utah,3489,7
2020-12-26,Vermont,185,1
2020-12-26,Virginia,1584,20
2020-12-26,Washington,3074,15
2020-12-26,West Virginia,1341,6
2020-12-26,Wisconsin,677,4
2020-12-26,Wyoming,482,0
2020-12-27,Alabama,2170,6
2020-12-27,Alaska,300,0
2020-12-27,Arizona,1212,3
2020-12-27,Arkansas,908,41
2020-12-27,California,37555,62
2020-12-27,Colorado,1407,8
2020-12-27,Connecticut,0,0
2020-12-27,Delaware,584,2
2020-12-27,Florida,7391,77
2020-12-27,Georgia,3441,4
2020-12-27,Guam,1,0
2020-12-27,Hawaii,94,0
2020-12-27,Idaho,395,0
2020-12-27,Illinois,3822,111
2020-12-27,Indiana,1828,42
2020-12-27,Iowa,506,1
2020-12-27,Kansas,82,0
2020-12-27,Kentucky,1367,24
2020-12-27,Louisiana,3223,19
2020-12-27,Maine,333,4
2020-12-27,Maryland,1849,32
2020-12-27,Massachusetts,3134,100
2020-12-27,Michigan,92,0
2020-12-27,Minnesota,2516,40
2020-12-27,Mississippi,1365,41
2020-12-27,Missouri,1857,14
2020-12-27,Montana,259,5
2020-12-27,Nebraska,614,0
2020-12-27,Nevada,1324,14
2020-12-27,New Hampshire,876,7
2020-12-27,New Jersey,2320,17
2020-12-27,New Mexico,741,30
2020-12-27,New York,8205,130
2020-12-27,North Carolina,2725,18
2020-12-27,North Dakota,110,2
2020-12-27,Ohio,5857,33
2020-12-27,Oklahoma,2631,13
2020-12-27,Oregon,1386,5
2020-12-27,Pennsylvania,4621,125
2020-12-27,Puerto Rico,784,13
2020-12-27,Rhode Island,0,0
2020-12-27,South Carolina,7287,31
2020-12-27,South Dakota,427,0
2020-12-27,Tennessee,3054,69
2020-12-27,Texas,22669,48
2020-12-27,Utah,796,2
2020-12-27,Vermont,63,6
2020-12-27,Virginia,3999,14
2020-12-27,Washington,273,0
2020-12-27,West Virginia,533,1
2020-12-27,Wisconsin,2558,10
2020-12-27,Wyoming,54,0
2020-12-28,Alabama,2269,21
2020-12-28,Alaska,127,0
2020-12-28,Arizona,10127,42
2020-12-28,Arkansas,1651,55
2020-12-28,California,41720,246
2020-12-28,Colorado,1973,39
2020-12-28,Connecticut,8457,113
2020-12-28,Delaware,431,1
2020-12-28,Florida,8198,96
2020-12-28,Georgia,4142,7
2020-12-28,Guam,11,0
2020-12-28,Hawaii,45,0
2020-12-28,Idaho,1168,24
2020-12-28,Illinois,4731,140
2020-12-28,Indiana,2461,43
2020-12-28,Iowa,1350,0
2020-12-28,Kansas,5922,41
2020-12-28,Kentucky,2189,26
2020-12-28,Louisiana,817,45
2020-12-28,Maine,439,3
2020-12-28,Maryland,1987,28
2020-12-28,Massachusetts,4198,48
2020-12-28,Michigan,3674,64
2020-12-28,Minnesota,1077,13
2020-12-28,Mississippi,1701,28
2020-12-28,Missouri,2992,12
2020-12-28,Montana,300,3
2020-12-28,Nebraska,1017,30
2020-12-28,Nevada,1000,8
2020-12-28,New Hampshire,861,7
2020-12-28,New Jersey,2744,21
2020-12-28,New Mexico,691,36
2020-12-28,New York,10334,118
2020-12-28,North Carolina,4541,9
